55695.54 3.90116703798e-16 3.95241822983e-17 SDSS_u 
55696.37 3.49296751033e-16 6.43428367582e-17 SDSS_u 
55697.96 2.74912537255e-16 4.30446449525e-17 SDSS_u 
55698.36 2.57747550158e-16 5.69746217069e-17 SDSS_u 
55698.95 2.22430606526e-16 4.30218917627e-17 SDSS_u 
55700.94 1.97330649841e-16 1.81748237745e-17 SDSS_u 
55702.03 1.71867811193e-16 1.58296097615e-17 SDSS_u 
55703.93 1.59659419568e-16 1.0293622769e-17 SDSS_u 
55704.93 1.56745306745e-16 1.01057429797e-17 SDSS_u 
55710.29 8.69349775061e-17 2.40210210217e-18 SDSS_u 
55710.37 7.85587466715e-17 2.17065830045e-17 SDSS_u 
55712.94 7.85587466715e-17 6.51197490136e-18 SDSS_u 
55715.93 6.71729692847e-17 6.18685885922e-18 SDSS_u 
55719.37 4.08502337619e-17 1.54260262231e-17 SDSS_u 
55721.93 1.78317737878e-17 7.22641477309e-18 SDSS_u 
55736.75 1.27995454281e-17 1.41465798286e-18 SDSS_u 
55695.92 2.82924907037e-16 2.34525112945e-17 B 
55700.04 2.0308188313e-16 2.4315891489e-17 B 
55704.92 1.51241571688e-16 5.57194518951e-18 B 
55708.95 1.19034042224e-16 4.38537600182e-18 B 
55712.97 9.45521006317e-17 2.6125709836e-18 B 
55719.98 5.54205947152e-17 4.59398268296e-18 B 
55730.0 3.43297927718e-17 2.52951250846e-18 B 
55736.75 2.31031491505e-17 1.27672715248e-18 B 
55740.9 1.81832362676e-17 1.3397903066e-18 B 
55755.93 1.40498336382e-17 3.10568987402e-18 B 
55650.5 1.96062198351e-17 2.70869926194e-18 SDSS_g 
55666.8 2.91335808635e-16 2.14664148137e-17 SDSS_g 
55686.5 4.09631992422e-16 3.77284992508e-17 SDSS_g 
55694.99 2.88664825887e-16 2.12696095397e-17 SDSS_g 
55695.54 2.88664825887e-16 1.06348047698e-17 SDSS_g 
55695.92 2.70641173488e-16 1.99415778066e-17 SDSS_g 
55695.95 2.68159920295e-16 1.97587523223e-17 SDSS_g 
55696.93 2.58460314153e-16 3.3327103178e-17 SDSS_g 
55697.96 2.65701415368e-16 1.22360018701e-17 SDSS_g 
55698.36 2.70641173488e-16 1.74488805807e-17 SDSS_g 
55698.95 2.37899685477e-16 1.09556849457e-17 SDSS_g 
55700.94 2.13006996112e-16 3.92373371313e-18 SDSS_g 
55702.03 2.03420102057e-16 3.74713660556e-18 SDSS_g 
55702.97 1.88970437206e-16 3.48096395324e-18 SDSS_g 
55703.93 1.78810850084e-16 3.29381744993e-18 SDSS_g 
55704.93 1.70763036131e-16 3.14557124439e-18 SDSS_g 
55710.29 1.26006766711e-16 4.64226065482e-18 SDSS_g 
55712.94 1.09747305893e-16 2.02162000272e-18 SDSS_g 
55715.93 9.38412680979e-17 1.72861997042e-18 SDSS_g 
55721.93 5.9757699201e-17 2.7519436363e-18 SDSS_g 
55745.33 1.35641901046e-17 1.99889284301e-18 SDSS_g 
55751.93 8.17323277485e-18 1.20445204409e-18 SDSS_g 
55765.94 6.79819891491e-18 3.75682340364e-19 SDSS_g 
55766.89 6.61292912116e-18 4.87258604815e-19 SDSS_g 
55767.9 6.49222956204e-18 3.58773849747e-19 SDSS_g 
55776.89 5.40000134339e-18 5.47094332104e-19 SDSS_g 
55917.74 1.29537009853e-18 3.57923970998e-19 SDSS_g 
55657.99 1.30512134767e-16 9.61648908262e-18 V 
55665.98 2.16596230121e-16 1.39644744549e-17 V 
55677.0 3.15973669222e-16 2.03715744721e-17 V 
55693.98 2.88171411281e-16 1.59249400571e-17 V 
55695.92 2.35315694382e-16 1.73387004207e-17 V 
55700.04 2.06847793925e-16 9.52569255151e-18 V 
55700.9 2.01210617285e-16 9.26609098404e-18 V 
55704.92 1.6582533885e-16 6.1092310057e-18 V 
55708.95 1.37927509186e-16 3.81107776488e-18 V 
55709.4 1.36662982181e-16 8.81098771913e-18 V 
55712.97 1.16855966947e-16 2.15256637322e-18 V 
55724.5 7.23853857947e-17 7.3336341562e-18 V 
55730.0 5.19578166949e-17 1.91419662967e-18 V 
55736.75 3.5289937842e-17 1.30012930442e-18 V 
55740.9 2.67701554711e-17 1.97249786994e-18 V 
55755.93 1.44427832431e-17 3.5916194938e-18 V 
55653.57 4.95748805185e-17 2.28300752518e-18 SDSS_r 
55653.58 4.9120375282e-17 2.26207678637e-18 SDSS_r 
55666.8 1.79995511841e-16 9.94691917519e-18 SDSS_r 
55694.99 1.955517362e-16 1.0806587868e-17 SDSS_r 
55695.54 1.93758907107e-16 3.56917082496e-18 SDSS_r 
55695.92 1.7834530307e-16 1.64262087867e-17 SDSS_r 
55695.95 1.76710223503e-16 6.51024495975e-18 SDSS_r 
55696.93 1.7834530307e-16 9.85572527205e-18 SDSS_r 
55697.96 1.6875695332e-16 9.32585350462e-18 SDSS_r 
55698.36 1.70318442183e-16 9.41214456467e-18 SDSS_r 
55698.95 1.71894379326e-16 4.74961703303e-18 SDSS_r 
55700.05 1.64157857835e-16 1.20955974746e-17 SDSS_r 
55700.94 1.52497132054e-16 2.80910087049e-18 SDSS_r 
55702.03 1.51099029944e-16 2.78334687891e-18 SDSS_r 
55702.97 1.46981161893e-16 2.70749294926e-18 SDSS_r 
55703.93 1.36540558889e-16 3.77275491346e-18 SDSS_r 
55704.93 1.32819449592e-16 2.44662457871e-18 SDSS_r 
55710.29 1.12528278825e-16 2.07284741519e-18 SDSS_r 
55712.94 1.03576606055e-16 1.90795151562e-18 SDSS_r 
55715.93 8.85649080711e-17 1.63142583081e-18 SDSS_r 
55721.93 6.59571188066e-17 2.42994995852e-18 SDSS_r 
55736.75 3.39829969232e-17 1.25197982353e-18 SDSS_r 
55745.33 1.93758907107e-17 1.24920978874e-18 SDSS_r 
55751.93 1.14620335724e-17 3.1670767888e-18 SDSS_r 
55765.94 8.93843890759e-18 4.93956368449e-19 SDSS_r 
55766.89 8.77529401134e-18 5.65764090111e-19 SDSS_r 
55767.9 8.45788305896e-18 4.6739987192e-19 SDSS_r 
55776.89 7.2989716394e-18 6.72260104493e-19 SDSS_r 
55917.74 1.58220107837e-18 3.49742637124e-19 SDSS_r 
55651.58 1.81602564338e-17 1.00357281746e-18 SDSS_i 
55651.6 1.84978808084e-17 1.02223062915e-18 SDSS_i 
55666.8 1.00721451721e-16 7.42143052516e-18 SDSS_i 
55694.99 1.06444193732e-16 5.8823232918e-18 SDSS_i 
55695.54 1.11460754031e-16 4.10636576514e-18 SDSS_i 
55695.92 1.06444193732e-16 8.8234849377e-18 SDSS_i 
55695.95 1.0354329394e-16 3.81467576764e-18 SDSS_i 
55696.93 9.44326064161e-17 6.95805129743e-18 SDSS_i 
55697.96 1.02594003315e-16 2.83477695749e-18 SDSS_i 
55698.36 1.04501368243e-16 3.84997252794e-18 SDSS_i 
55698.95 9.6188239647e-17 3.5437055646e-18 SDSS_i 
55700.05 9.70782584704e-17 3.57649506848e-18 SDSS_i 
55700.94 9.6188239647e-17 1.7718527823e-18 SDSS_i 
55702.03 9.6188239647e-17 2.65777917345e-18 SDSS_i 
55702.97 9.18590557253e-17 1.69210627062e-18 SDSS_i 
