56149.40 3.49882862669e-16 2.90028611282e-17 U 
56158.30 2.31165314935e-16 1.91620003208e-17 U 
56164.30 1.55568860694e-16 1.00298947028e-17 U 
56166.40 1.36748531468e-16 3.77850140796e-18 U 
56180.40 6.36682145611e-17 1.99378007122e-17 U 
56149.40 9.63099554258e-17 3.54818973943e-18 B 
56152.10 9.45521006317e-17 2.00297108742e-17 B 
56158.10 7.4416832709e-17 8.91025630265e-18 B 
56158.30 8.01071317197e-17 4.42688351738e-18 B 
56164.30 6.24699533827e-17 2.30147804176e-18 B 
56166.40 5.75004418385e-17 1.58879585845e-18 B 
56180.40 3.01766608445e-17 2.22349845154e-18 B 
56183.10 2.58030581942e-17 3.56482408512e-18 B 
56186.30 2.16606348838e-17 5.98505435688e-19 B 
56190.10 1.75255308581e-17 2.90548976191e-18 B 
56193.40 1.28136005692e-17 8.26123325063e-19 B 
56221.00 5.00807912478e-18 1.42990945607e-18 B 
56238.20 2.67714060915e-18 1.72601626666e-19 B 
56267.20 9.63099554258e-19 2.92725653503e-19 B 
56118.35 6.72435902973e-17 1.85800898838e-18 V 
56118.41 7.23853857947e-17 1.3333880284e-18 V 
56124.41 8.5437964573e-17 1.57382540525e-18 V 
56124.43 8.94645317918e-17 1.64799751149e-18 V 
56126.41 8.78316200598e-17 2.42687725051e-18 V 
56126.43 8.62285123259e-17 2.38258174865e-18 V 
56130.31 1.00844192654e-16 2.7864279041e-18 V 
56130.38 9.80959084379e-17 2.71049000796e-18 V 
56132.41 9.80959084379e-17 1.80699333864e-18 V 
56132.42 9.90035787032e-17 1.82371324215e-18 V 
56136.24 1.02719026172e-16 3.78430862206e-18 V 
56136.32 9.99196475382e-17 1.84058785301e-18 V 
56138.25 1.11596582067e-16 4.11136985468e-18 V 
56138.34 1.09559714892e-16 3.02724667337e-18 V 
56149.40 7.93689972433e-17 2.92406180028e-18 V 
56152.10 7.44133563431e-17 9.59521237445e-18 V 
56158.10 7.44133563431e-17 6.85372312461e-18 V 
56158.30 7.17217525887e-17 4.62407208717e-18 V 
56158.40 6.97671357151e-17 1.28515808152e-18 V 
56158.41 6.3628384003e-17 1.75811715095e-18 V 
56160.31 6.3628384003e-17 4.68831240254e-18 V 
56160.39 6.07646349834e-17 1.67898884452e-18 V 
56164.30 6.18943338923e-17 1.71020357767e-18 V 
56164.35 5.80297759014e-17 1.60342189853e-18 V 
56164.38 5.24385764536e-17 1.93190847301e-18 V 
56166.21 5.59307822482e-17 2.06056608389e-18 V 
56166.29 6.02075414613e-17 1.66359578227e-18 V 
56166.40 5.29237846275e-17 1.94978420202e-18 V 
56180.40 3.4013466334e-17 1.87965353709e-18 V 
56183.10 3.62786312615e-17 1.67069264326e-18 V 
56186.30 2.9083782852e-17 5.35743057107e-19 V 
56190.10 2.75201561277e-17 2.2812299531e-18 V 
56193.40 2.37493043694e-17 1.53117417604e-18 V 
56195.00 2.3102069892e-17 6.59611547067e-18 V 
56205.10 1.97538109634e-17 5.45817945805e-18 V 
56207.40 1.75247121568e-17 1.77549413103e-18 V 
56213.00 1.20129838555e-17 2.21287331447e-18 V 
56221.00 1.24638121088e-17 2.18112299715e-18 V 
56238.20 6.18943338923e-18 3.42040715533e-19 V 
56267.20 2.701785667e-18 2.23959281401e-19 V 
56304.10 9.11278016194e-19 1.17504525091e-19 V 
56149.40 6.41616806084e-17 5.31855804037e-18 R 
56152.10 5.96040446045e-17 8.23460274274e-18 R 
56158.10 6.7185527456e-17 3.71280930569e-18 R 
56158.30 6.24130966847e-17 2.8742292046e-18 R 
56164.30 5.38611635386e-17 1.98431851594e-18 R 
56166.40 5.04981805826e-17 1.86042165019e-18 R 
56180.40 3.7607609704e-17 2.07827323176e-18 R 
56183.10 4.08578708254e-17 2.63420417384e-18 R 
56186.30 3.12806472695e-17 8.64316190317e-19 R 
56190.10 3.04281627894e-17 1.68152234919e-18 R 
56193.40 2.77508142856e-17 1.53356660908e-18 R 
56195.00 2.62588517352e-17 3.86964723985e-18 R 
56205.10 2.30821219414e-17 2.12594191001e-18 R 
56207.40 2.32956981861e-17 3.21841951247e-18 R 
56213.00 1.71899942353e-17 3.16651383011e-18 R 
56221.00 1.28019383383e-17 2.12238368559e-18 R 
56238.20 8.69512302392e-18 4.00425196961e-19 R 
56267.20 3.49362053021e-18 2.57419463314e-19 R 
56297.00 2.12459292561e-18 5.87046696193e-19 R 
56149.40 5.01744767479e-17 4.6212399017e-18 I 
56152.10 4.53401395075e-17 5.01117720614e-18 I 
56158.10 4.61830756355e-17 2.12680914424e-18 I 
56158.30 4.97144743801e-17 7.78408260335e-18 I 
56164.30 4.74769544509e-17 2.18639446329e-18 I 
56166.40 4.2509192191e-17 1.56609645282e-18 I 
56180.40 3.77122854191e-17 3.12608673798e-18 I 
56183.10 2.8607694022e-17 2.63486588559e-18 I 
56186.30 2.80855447607e-17 1.03470966532e-18 I 
56190.10 2.51468072e-17 3.01093837494e-18 I 
56193.40 2.53794877422e-17 1.16876855566e-18 I 
56195.00 2.35766910262e-17 3.47438944682e-18 I 
56205.10 1.6768061265e-17 2.0077140901e-18 I 
56207.40 2.37948434623e-17 5.25980636483e-18 I 
56213.00 1.6768061265e-17 2.77991181705e-18 I 
56221.00 1.11810567581e-17 1.44173868022e-18 I 
56238.20 9.82840065235e-18 3.62091646658e-19 I 
56267.20 3.47122569638e-18 1.6305296129e-18 I 
