55251.51 2.22746223369e-18 5.94954850775e-19 PS1_g 
55266.54 2.39778560925e-18 5.52110517707e-19 PS1_g 
55275.52 2.55746883036e-18 4.71103149341e-19 PS1_g 
55301.33 3.160897037e-18 4.94919919068e-19 PS1_g 
55305.34 2.77849966891e-18 5.37409459451e-19 PS1_g 
55326.41 3.01863323551e-18 5.00447491819e-19 PS1_g 
55329.37 2.62911963956e-18 4.35871544059e-19 PS1_g 
55332.31 2.03146970139e-18 4.11631586288e-19 PS1_g 
55350.3 1.6136537418e-18 4.16144388918e-19 PS1_g 
55353.35 1.76933614401e-18 4.72589436357e-19 PS1_g 
55384.0 5.54383568153e-19 1.68500018052e-19 PS1_g 
55266.54 9.63098456095e-19 3.37077640896e-19 PS1_r 
55272.58 1.30518083075e-18 3.1255013953e-19 PS1_r 
55275.52 1.10578498022e-18 3.36093635947e-19 PS1_r 
55301.33 2.03081651568e-18 3.36681190566e-19 PS1_r 
55305.34 2.44157847003e-18 3.37316517686e-19 PS1_r 
55326.41 4.05201166235e-18 3.73204050942e-19 PS1_r 
55329.37 3.69547855726e-18 3.06329525776e-19 PS1_r 
55332.31 3.33941725342e-18 2.76814514753e-19 PS1_r 
55350.3 3.07376518082e-18 2.83104223955e-19 PS1_r 
55353.35 2.16606101855e-18 3.39152693508e-19 PS1_r 
55359.31 2.33168933707e-18 5.58366940789e-19 PS1_r 
55362.28 2.46417011747e-18 2.95045979796e-19 PS1_r 
55365.28 2.33168933707e-18 3.22134773532e-19 PS1_r 
55383.97 1.11601668267e-18 1.3362561021e-19 PS1_r 
55252.55 7.06157617786e-19 1.95118552602e-19 PS1_i 
55288.44 1.09875698377e-18 2.02398507958e-19 PS1_i 
55297.34 2.05542506614e-18 1.5144930963e-19 PS1_i 
55303.49 2.27458226438e-18 1.67597408103e-19 PS1_i 
55327.43 3.11101172918e-18 1.71920854618e-19 PS1_i 
55330.3 2.99848339742e-18 1.65702309447e-19 PS1_i 
55339.28 4.29439163795e-18 3.1642245663e-19 PS1_i 
55348.34 2.89002532528e-18 1.59708695127e-19 PS1_i 
55354.26 2.29562871494e-18 1.69148167827e-19 PS1_i 
55360.26 2.51710683237e-18 1.8546727794e-19 PS1_i 
55363.27 2.49402985822e-18 1.60796040751e-19 PS1_i 
55366.27 2.19230840303e-18 1.81727151991e-19 PS1_i 
55383.97 1.67842387466e-18 3.55553654644e-19 PS1_i 
55591.62 2.49402985822e-19 6.89125888932e-20 PS1_i 
55298.39 1.57561738469e-18 2.32191549166e-19 PS1_z 
55304.32 1.68054739105e-18 2.47654605723e-19 PS1_z 
55322.39 2.36292949837e-18 2.39397224836e-19 PS1_z 
55325.37 2.92045664892e-18 2.42085588226e-19 PS1_z 
55334.33 2.78901444752e-18 2.31189941939e-19 PS1_z 
55340.28 2.34126603051e-18 3.01893986401e-19 PS1_z 
55352.33 3.08638972148e-18 2.27413589659e-19 PS1_z 
55355.26 3.03005676042e-18 3.34894235793e-19 PS1_z 
55361.26 2.42913003565e-18 2.6847736239e-19 PS1_z 
55364.26 2.13525999764e-18 2.35997646801e-19 PS1_z 
55367.26 2.54361140726e-18 2.34275258887e-19 PS1_z 
55384.0 1.98358476485e-18 5.11545722886e-19 PS1_z 
55591.62 2.0962871105e-19 5.7922551076e-20 PS1_z 
